IMU(670284,44,-32,305,16427,142,8507,29173,830,1935,1254,16828).
IMU(670385,33,65,313,16388,270,315,29175,1415,1486,3772,15950).
IMU(670486,54,-20,301,16828,16654,-8005,29046,1122,2430,1603,16600).
IMU(670587,-12,-58,301,16350,142,8506,29173,538,536,96,16888).
IMU(670688,14,-21,297,16629,2023,-8746,29174,854,371,1085,17252).
IMU(670789,9,-49,308,15884,-16114,-7877,29173,538,1232,1732,16063).
IMU(670890,16,-38,299,16535,8334,-16069,29174,830,1748,1907,16954).
IMU(670991,11,-58,303,15478,270,-16069,29046,-46,972,977,16850).
IMU(671092,84,11,299,15762,8462,-7877,29046,-46,3400,2749,16991).
IMU(671193,0,-32,301,15813,8334,-7877,29173,-46,1522,2066,16283).
IMU(671294,-29,-69,303,15762,-16114,-24262,29174,245,544,457,16540).
IMU(671395,-53,-67,307,16241,-32498,-16070,29173,830,287,1569,16363).
IMU(671496,33,-5,304,15349,141,-7877,29174,-339,1725,1735,17169).
IMU(671597,52,80,313,16313,8334,16699,29173,1415,2106,3793,15957).
IMU(671698,-39,-35,301,16227,-24306,-7877,29174,245,-5,1704,16593).
IMU(671799,47,-44,317,15214,8462,-7877,29301,245,2227,2606,16159).
IMU(671900,14,-25,307,15340,8462,-7877,28919,-46,1215,2675,16401).
IMU(672001,-37,-70,308,15633,-16114,-24262,29048,245,886,1397,16338).
IMU(672102,-35,1,301,16574,-24306,-16069,29174,1415,-166,2187,16776).
IMU(672203,-26,-5,314,16207,270,-7877,29173,1122,-1243,1768,16905).
IMU(672304,-23,-25,312,16129,270,-7877,29175,1122,388,2768,16196).
IMU(672405,-3,28,310,15797,16654,16698,29172,245,859,3438,16488).
IMU(672506,-40,-9,310,15934,-32498,-7877,29174,830,335,2823,16231).
IMU(672607,-59,-4,307,15601,-16242,-7877,29175,538,665,2515,16420).
IMU(672708,-49,-30,307,16261,-14585,-426,29171,853,1167,2748,16069).
IMU(672809,58,9,315,16193,-7922,-7877,29430,538,1165,3138,16352).
IMU(672910,106,-54,309,15380,16526,-16069,29045,245,2256,2469,15718).
IMU(673011,70,12,312,15690,8334,-7877,29045,538,2085,3248,15763).
IMU(673112,108,-12,316,15496,16654,-7877,29046,-46,2958,2734,16459).
IMU(673213,-30,41,315,15413,1895,15830,29173,1149,1312,3924,16209).
IMU(673314,-19,9,307,15468,10215,7638,29174,264,925,2742,16254).
IMU(673415,-36,-53,308,15629,-8050,-24262,29173,245,1651,2980,16177).
IMU(673516,86,45,311,16321,1959,7766,29046,848,2162,3568,16097).
IMU(673617,-16,37,311,16589,-16114,315,29173,538,650,3826,15931).
IMU(673718,23,14,305,15255,1927,7765,29047,563,2167,3342,16258).
IMU(673819,-37,50,311,16812,-7922,315,29173,245,1218,3721,16117).
IMU(673920,39,71,309,15803,16526,8507,29174,1122,1830,3785,16130).
IMU(674021,-3,81,315,16053,11192,11237,29089,635,1009,3957,16090).
IMU(674122,87,84,307,15837,16654,8507,29173,1122,2787,3686,16466).
IMU(674223,16,38,308,16326,-6265,7765,29046,561,974,3403,16562).
IMU(674324,1,-50,318,16273,16654,-32454,29174,1415,2419,3270,15843).
IMU(674425,0,0,313,15071,-16114,-7877,29175,246,989,2804,16054).
IMU(674526,24,-14,312,15578,-7922,-8005,28917,830,613,2481,16784).
IMU(674627,-105,47,319,15140,-24306,-7877,29174,830,-1387,3805,16857).
IMU(674728,31,29,312,16090,-7922,314,29174,1122,1275,3240,15935).
IMU(674829,-8,-27,312,15739,10119,7766,29174,854,1758,2558,16342).
IMU(674930,17,-41,307,16449,-16370,-16069,29046,1122,2001,1919,16373).
IMU(675031,82,-7,312,16126,10119,-426,29173,1145,2206,2762,16197).
IMU(675132,34,-15,307,16123,-16114,-7877,29045,830,1746,2249,16554).
IMU(675233,-76,41,309,16406,-14425,-427,29045,1145,718,3589,15458).
IMU(675334,45,-28,302,16486,8334,-16070,29173,830,2262,1333,17180).
IMU(675435,47,-28,313,16238,8462,-7877,29173,1415,1307,3028,15885).
IMU(675536,44,-99,303,16582,-8050,-32454,29174,830,1752,-174,16829).
IMU(675637,97,-6,312,16211,16526,-7877,29045,1122,2769,2975,16204).
IMU(675738,-15,-15,313,15521,10215,-554,29174,564,1689,2919,15739).
IMU(675839,79,48,315,15864,8462,8507,29174,830,2043,3649,15759).
IMU(675940,81,22,313,16151,8334,314,29174,1415,2781,2722,16385).
IMU(676041,48,13,317,15885,-7922,-7877,28918,830,2170,3742,16194).
IMU(676142,16,4,309,15914,10119,-426,29046,854,1090,3018,15917).
IMU(676243,-26,12,309,16031,-8050,315,29174,830,2398,2966,16258).
IMU(676344,-40,15,302,16098,-7922,-7877,29175,830,154,2877,16627).
IMU(676445,33,66,305,16645,8462,315,29173,1415,1815,4001,16629).
IMU(676546,35,42,305,16599,269,315,29046,1122,1161,3336,16893).
IMU(676647,70,53,311,16122,16526,315,29174,830,2215,3569,16117).
IMU(676748,10,-1,295,16636,-16242,-16069,29174,830,473,1434,17327).
IMU(676849,39,56,304,16526,8462,8507,29174,830,1762,3780,16811).
IMU(676950,26,8,299,17105,270,-7877,29174,1122,1843,1947,17824).
IMU(677051,45,79,305,16852,8334,16699,29046,1415,2385,3966,16780).
IMU(677152,-12,-12,301,16717,-24434,-16069,29174,1122,979,1764,16896).
IMU(677253,26,1,306,16317,16526,-7877,29045,830,2004,3122,16254).
IMU(677354,40,97,300,17199,16654,8507,29173,1415,1521,5052,17493).
IMU(677455,66,93,304,16837,1959,15957,29046,854,2731,4379,16792).
IMU(677556,53,22,300,17156,8462,-7877,29173,1415,2778,2737,16973).
IMU(677657,45,100,308,16516,1927,15958,29174,854,2023,4339,16143).
IMU(677758,37,63,298,17029,1927,7765,28917,853,2047,4153,17597).
IMU(677859,8,55,312,16926,-16114,8507,29046,1122,1242,3571,16136).
IMU(677960,-5,52,308,15207,10183,15958,29045,563,630,4101,16442).
IMU(678061,-4,87,311,16724,16654,8507,29173,1122,1492,4002,16146).
IMU(678162,-25,-9,306,16751,10119,-427,28918,855,1551,2295,16701).
IMU(678263,98,-17,311,16022,8334,-7877,29175,1122,2610,2608,16059).
IMU(678364,0,33,302,16874,142,314,29174,1415,958,3003,17355).
IMU(678465,23,-84,307,16768,270,-16070,29174,830,1417,898,16201).
IMU(678566,-15,34,308,15995,-16114,-7877,29174,830,1417,3175,16112).
IMU(678667,-7,72,316,15505,-16242,314,29173,830,667,3834,16513).
IMU(678768,23,26,312,16217,10151,-426,29174,1146,1666,3786,16080).
IMU(678869,55,120,315,15360,8462,16699,29174,538,2423,4090,16275).
IMU(678970,-31,21,313,15607,1927,7766,29301,850,59,3112,16507).
IMU(679071,8,-13,306,16503,1927,-426,29174,1145,1047,2687,16239).
IMU(679172,37,52,303,16165,-7922,8507,29174,538,146,3675,16638).
IMU(679273,-39,43,300,15858,-8178,314,29045,245,106,3570,17150).
IMU(679374,50,59,304,16261,8334,314,29173,538,1768,3185,16785).
IMU(679475,58,52,302,16335,10119,7766,29174,849,1504,3403,16803).
IMU(679576,71,32,301,16596,8334,8507,29174,830,3246,3233,16655).
IMU(679677,60,-5,304,16278,1991,-8746,29174,562,1679,1968,17174).
IMU(679778,15,69,308,16610,-8050,-16069,29174,1415,2057,4151,16330).
IMU(679879,43,13,311,16188,10023,15958,29175,564,2105,3239,16583).
IMU(679980,-31,6,312,15970,-16114,-7877,29174,1122,-83,3433,15912).
IMU(680081,-69,69,307,16320,-7922,16699,29046,1122,-576,3713,16487).
IMU(680182,-89,-21,304,16901,-24306,-7877,29173,1122,-1342,1679,16711).
IMU(680283,-87,26,304,16555,-7922,315,29175,1122,-1000,2761,16616).
IMU(680384,27,7,301,16700,8462,-7877,29173,245,1780,2347,16941).
IMU(680485,30,10,304,15686,269,-7877,29303,538,897,1920,17178).
IMU(680586,32,13,310,16335,8462,-7877,29173,1122,1432,3475,16389).
IMU(680687,64,56,311,15998,8462,8507,28917,830,1992,3319,16259).
IMU(680788,108,1,309,15019,16654,-5147,29089,-339,2793,2966,16222).
IMU(680889,24,118,313,16094,269,16699,29174,830,1433,4492,16134).
IMU(680990,-46,80,306,16286,-7922,16699,29174,1122,-181,3286,16654).
IMU(681091,87,28,307,16562,16654,315,29173,1122,2784,2864,16584).
IMU(681192,94,73,302,16221,10119,15958,29302,1146,3236,4283,16690).
IMU(681293,54,86,302,16525,-7922,8507,29174,245,1715,4130,16967).
IMU(681394,8,26,301,16309,270,315,29174,1415,1196,2574,16657).
IMU(681495,-25,58,297,16739,-8050,8507,29046,246,-357,3558,17471).
IMU(681596,64,-21,295,16230,8334,-7877,29045,1122,2717,798,17445).
IMU(681697,16,-43,305,16375,-8178,-7877,29174,1122,1346,1612,16823).
IMU(681798,-2,-22,302,16939,-7922,-7877,29045,830,733,1772,17030).
IMU(681899,53,71,308,16486,8462,8507,28918,538,2578,3874,16456).
